instance,task,episode,return,discounted_return
0,1,1,0.0,0.0
0,1,2,0.0,0.0
0,1,3,2.0,0.022528713892718284
0,1,4,0.0,0.0
0,1,5,0.0,0.0
0,1,6,0.0,0.0
0,1,7,1.0,0.27738957312183377
0,1,8,0.0,0.0
0,1,9,2.0,0.04874068897537024
0,1,10,2.0,0.00579883259583509
0,1,11,4.0,0.11337753715766234
0,1,12,10.0,0.5571578157055399
0,1,13,13.0,0.949848785567131
0,1,14,12.0,0.853574244953388
0,1,15,13.0,0.7327078693564463
0,1,16,12.0,0.8092473254470285
0,1,17,12.0,0.9345828790265609
0,1,18,12.0,0.7778005035882598
0,1,19,12.0,0.9240679071089286
0,1,20,11.0,0.6208483894166972
0,1,21,11.0,0.7409403654056954
0,1,22,12.0,0.8767557731563291
0,1,23,12.0,0.7235918415423832
0,1,24,12.0,0.5802353129534366
0,1,25,12.0,0.7382317254677747
0,1,26,11.0,0.7854167084985354
0,1,27,13.0,0.6848326116276131
0,1,28,11.0,0.9410070183806731
0,1,29,12.0,0.9372222505724056
0,1,30,12.0,0.8364850598086452
0,1,31,12.0,0.6638392388516507
0,1,32,12.0,0.8980029541999756
0,1,33,12.0,0.8276381853634993
0,1,34,12.0,0.9261978259409956
0,1,35,10.0,0.5944092443883688
0,1,36,11.0,0.6393266302346825
0,1,37,13.0,0.8357677730488025
0,1,38,12.0,0.7343735420948402
0,1,39,12.0,0.9448489391890421
0,1,40,12.0,0.7676876526502883
0,1,41,12.0,0.6603492789573169
0,1,42,12.0,0.8057772173352137
0,1,43,12.0,0.748648741603777
0,1,44,11.0,0.7025044796303732
0,1,45,12.0,0.9299118343275544
0,1,46,12.0,0.8995869832763068
0,1,47,12.0,0.6711804522143652
0,1,48,12.0,0.878418517476982
0,1,49,12.0,0.8625689458673167
0,1,50,12.0,0.8497301073507325
0,1,51,13.0,0.833637862927559
0,1,52,12.0,0.9302539466499904
0,1,53,11.0,0.8274648082727076
0,1,54,12.0,0.7407336174695669
0,1,55,13.0,0.8865909383989712
0,1,56,12.0,0.7164069036881454
0,1,57,12.0,0.896459342735341
0,1,58,11.0,0.6545537289642785
0,1,59,12.0,0.6289918026958374
0,1,60,12.0,0.6917331611749863
0,1,61,12.0,0.7774429258407888
0,1,62,12.0,0.7723562078168619
0,1,63,11.0,0.7230525461239464
0,1,64,12.0,0.5638199609042897
0,1,65,12.0,0.8236460129081775
0,1,66,12.0,0.6279648779911899
0,1,67,11.0,0.5947278670776468
0,1,68,11.0,0.8135917669848243
0,1,69,12.0,0.8528200290271497
0,1,70,11.0,0.7571720293412167
0,1,71,12.0,0.8694042382976958
0,1,72,12.0,0.8892012223943727
0,1,73,11.0,0.8335991039876106
0,1,74,12.0,0.6528836707635164
0,1,75,11.0,0.8280365347223652
0,1,76,12.0,0.77511411415012
0,1,77,12.0,0.8627223811528575
0,1,78,12.0,0.7194216648580978
0,1,79,12.0,0.7961493072450223
0,1,80,12.0,0.8692385734795258
0,1,81,12.0,0.8423406323079599
0,1,82,11.0,0.7669641715005467
0,1,83,12.0,0.6684929987232164
0,1,84,12.0,0.876954818994531
0,1,85,13.0,0.8780795076097613
0,1,86,12.0,0.8333573407910407
0,1,87,12.0,0.7601988490519731
0,1,88,11.0,0.7767062849285787
0,1,89,12.0,0.8298554664512644
0,1,90,12.0,0.4182181177784112
0,1,91,13.0,0.9414910382288326
0,1,92,12.0,0.8545449810663777
0,1,93,12.0,0.8866793194608675
0,1,94,12.0,0.7269959803559326
0,1,95,13.0,0.9512683643347555
0,1,96,12.0,0.8299279252173574
0,1,97,11.0,0.7327912482394112
0,1,98,11.0,0.814505581607673
0,1,99,11.0,0.6861664810814655
0,1,100,12.0,0.6209309133490359
0,1,101,11.0,0.6514590601952014
0,1,102,13.0,0.6974407245809563
0,1,103,12.0,0.6809940984195372
0,1,104,12.0,0.7558674214120673
0,1,105,12.0,0.6944731302255893
0,1,106,12.0,0.8845550807172772
0,1,107,12.0,0.7813687462173257
0,1,108,12.0,0.9187565503312917
0,1,109,11.0,0.6931770342334534
0,1,110,12.0,0.8175301934710041
0,1,111,12.0,0.7871761489496915
0,1,112,13.0,0.7787118197881426
0,1,113,12.0,0.8753234458931002
0,1,114,12.0,0.8351724928876062
0,1,115,13.0,0.6995678555608494
0,1,116,12.0,0.8886122742577117
0,1,117,12.0,0.8589541850534288
0,1,118,11.0,0.7552605263968891
0,1,119,13.0,0.8912308709722874
0,1,120,11.0,0.7255626433337102
0,1,121,12.0,0.8761058598786048
0,1,122,12.0,0.805870357402959
0,1,123,11.0,0.5809479093272302
0,1,124,11.0,0.7526626154953004
0,1,125,12.0,0.847734460365261
0,1,126,13.0,0.9440719633907516
0,1,127,12.0,0.82458961688962
0,1,128,12.0,0.8039909410749747
0,1,129,11.0,0.8055185572112569
0,1,130,13.0,0.7570234689563379
0,1,131,12.0,0.5667196611705301
0,1,132,12.0,0.9251445100401803
0,1,133,12.0,0.6844482563465563
0,1,134,12.0,0.7649931003830566
0,1,135,11.0,0.5872451503120335
0,1,136,11.0,0.7409627714025379
0,1,137,11.0,0.47705809493651163
0,1,138,11.0,0.655766897424982
0,1,139,11.0,0.8900916264002354
0,1,140,12.0,0.8851145156055105
0,1,141,11.0,0.8538039552792724
0,1,142,10.0,0.49432216707328686
0,1,143,12.0,0.7324940834666817
0,1,144,12.0,0.8469607275169923
0,1,145,11.0,0.7722470658556986
0,1,146,11.0,0.838610711941824
0,1,147,13.0,0.8150576440385158
0,1,148,11.0,0.8217570992331298
0,1,149,12.0,0.8770728088905679
0,1,150,11.0,0.8014980785925778
0,1,151,11.0,0.753444906335249
0,1,152,12.0,0.7520354958829799
0,1,153,12.0,0.7691648722103808
0,1,154,12.0,0.843770451458745
0,1,155,11.0,0.48717712711275835
0,1,156,12.0,0.9154565670288843
0,1,157,12.0,0.8304194265113335
0,1,158,12.0,0.7758972642781387
0,1,159,12.0,0.8552917097306643
0,1,160,13.0,0.8364725487935483
0,1,161,12.0,0.6638915920703634
0,1,162,13.0,0.940103112196308
0,1,163,12.0,0.888854973165888
0,1,164,12.0,0.6964436622347944
0,1,165,11.0,0.5954841255065542
0,1,166,11.0,0.8580834354164935
0,1,167,12.0,0.7895768492147238
0,1,168,12.0,0.8914853768963771
0,1,169,12.0,0.6662677431784954
0,1,170,12.0,0.8013379767973051
0,1,171,12.0,0.7765638605453725
0,1,172,12.0,0.669848047361921
0,1,173,13.0,0.8207412940657263
0,1,174,11.0,0.4222741420725539
0,1,175,11.0,0.8152570350700797
0,1,176,11.0,0.8319258301893115
0,1,177,12.0,0.5949942131423973
0,1,178,12.0,0.7491968896061869
0,1,179,13.0,0.9437160256305775
0,1,180,12.0,0.7506588480162358
0,1,181,12.0,0.9381996392655115
0,1,182,12.0,0.7634734126432153
0,1,183,12.0,0.7352559845081145
0,1,184,11.0,0.8034063874799263
0,1,185,12.0,0.787818287121054
0,1,186,12.0,0.7371342021728388
0,1,187,11.0,0.7309578183185909
0,1,188,12.0,0.4568702269667165
0,1,189,12.0,0.7742683473797589
0,1,190,13.0,0.9398174506715771
0,1,191,11.0,0.9011786850568708
