instance,task,episode,return,discounted_return
0,1,1,0.0,0.0
0,1,2,0.0,0.0
0,1,3,0.0,0.0
0,1,4,0.0,0.0
0,1,5,0.0,0.0
0,1,6,0.0,0.0
0,1,7,0.0,0.0
0,1,8,1.0,5.283627786488192e-05
0,1,9,3.0,0.11109804548866452
0,1,10,2.0,0.0009593067351062002
0,1,11,1.0,0.001408061023535215
0,1,12,0.0,0.0
0,1,13,1.0,0.12851215656510312
0,1,14,3.0,0.042275075753537755
0,1,15,2.0,0.022550970165931015
0,1,16,4.0,0.22971142562243654
0,1,17,5.0,0.25325659271543777
0,1,18,2.0,0.2655363995255053
0,1,19,4.0,0.1585478055645524
0,1,20,4.0,0.17647762995631877
0,1,21,2.0,0.14280687971084619
0,1,22,3.0,0.005253754136018015
0,1,23,3.0,0.37309778065177995
0,1,24,6.0,0.2677643581129495
0,1,25,4.0,0.1617182055741929
0,1,26,6.0,0.3250306354577597
0,1,27,6.0,0.19199283142333853
0,1,28,7.0,0.36254191241978945
0,1,29,7.0,0.5248285789212979
0,1,30,8.0,0.42239095141869143
0,1,31,8.0,0.37102221356376064
0,1,32,8.0,0.3543198463985849
0,1,33,9.0,0.49559104433858275
0,1,34,8.0,0.4415624087207317
0,1,35,8.0,0.4498456997427611
0,1,36,9.0,0.5273321247502589
0,1,37,8.0,0.5128069307018628
0,1,38,8.0,0.43970665434054346
0,1,39,9.0,0.5275781969502755
0,1,40,9.0,0.45540962468320495
0,1,41,9.0,0.5218918249948152
0,1,42,9.0,0.4826999685870068
0,1,43,9.0,0.43397994816723806
0,1,44,9.0,0.4321376931292335
0,1,45,9.0,0.4943523577750736
0,1,46,8.0,0.5217056094435779
0,1,47,8.0,0.48302605659854514
0,1,48,9.0,0.4723746950896385
0,1,49,8.0,0.5153636405854976
0,1,50,8.0,0.3122969947469443
0,1,51,9.0,0.47171239095465417
0,1,52,9.0,0.4650602139088456
0,1,53,8.0,0.42752451234829203
0,1,54,9.0,0.42501997335892866
0,1,55,8.0,0.3434356692990244
0,1,56,8.0,0.46584696245193435
0,1,57,9.0,0.5425937331056123
0,1,58,9.0,0.49087165941190647
0,1,59,9.0,0.4165260023118472
0,1,60,9.0,0.5440811486648457
0,1,61,9.0,0.5245855287760447
0,1,62,8.0,0.4211938419531778
0,1,63,8.0,0.47918867212911004
0,1,64,8.0,0.4181290899112714
0,1,65,8.0,0.4944097305280658
0,1,66,8.0,0.3765557132753815
0,1,67,8.0,0.4916016669355816
0,1,68,9.0,0.5080203274442595
0,1,69,9.0,0.4979935777530676
0,1,70,8.0,0.4650083803462197
0,1,71,9.0,0.4552239448348271
0,1,72,9.0,0.5236683401535328
0,1,73,8.0,0.42208292840888983
0,1,74,9.0,0.38591155614071215
0,1,75,9.0,0.44644260564818683
0,1,76,9.0,0.4857044132317895
0,1,77,9.0,0.5493059892071148
0,1,78,8.0,0.4710569158084097
0,1,79,8.0,0.5136822361863262
0,1,80,9.0,0.4548951190292633
0,1,81,8.0,0.4512493728640714
0,1,82,8.0,0.5343488553229263
0,1,83,9.0,0.46824840592151884
0,1,84,8.0,0.40048550714868847
0,1,85,8.0,0.4112960525553913
0,1,86,9.0,0.5310785538897493
0,1,87,8.0,0.46694779257940955
0,1,88,9.0,0.4673506460891915
0,1,89,8.0,0.46725670809089365
0,1,90,9.0,0.4079522271343452
0,1,91,8.0,0.47584748868563537
0,1,92,8.0,0.3907862016096747
0,1,93,9.0,0.5102826211334331
0,1,94,8.0,0.4417751449285307
0,1,95,8.0,0.4950332290107198
0,1,96,9.0,0.485718679914349
0,1,97,8.0,0.3936514451877476
0,1,98,8.0,0.5161297567229665
0,1,99,9.0,0.4812102986018496
0,1,100,8.0,0.4818349278852714
0,1,101,8.0,0.5005042698192833
0,1,102,9.0,0.4935541488489462
0,1,103,8.0,0.4681332697374599
0,1,104,8.0,0.5388059206213156
0,1,105,8.0,0.35830930882162026
0,1,106,8.0,0.518166561817131
0,1,107,8.0,0.5201252591939521
0,1,108,8.0,0.5435682479338526
0,1,109,8.0,0.5141195957610405
0,1,110,8.0,0.3980341523118782
0,1,111,8.0,0.44827019790895123
0,1,112,8.0,0.543063908291395
0,1,113,9.0,0.4631046711267754
0,1,114,9.0,0.47642883965339755
0,1,115,8.0,0.3566003651932432
0,1,116,9.0,0.4340555458632026
0,1,117,9.0,0.4862663713204973
0,1,118,8.0,0.3361482903356842
0,1,119,9.0,0.5356256318143578
0,1,120,9.0,0.5303519883880644
0,1,121,9.0,0.5084419412080958
0,1,122,9.0,0.5015088148478929
0,1,123,8.0,0.5128364006597197
0,1,124,9.0,0.4525693662988226
0,1,125,8.0,0.4959899531288268
0,1,126,8.0,0.5125494993782707
0,1,127,8.0,0.38955907416509583
0,1,128,8.0,0.34465393700111546
0,1,129,8.0,0.44868224750145064
0,1,130,8.0,0.49885989459673613
0,1,131,8.0,0.36478252114421816
0,1,132,9.0,0.4966282905102517
0,1,133,9.0,0.5295933520912184
0,1,134,8.0,0.41957376951874575
0,1,135,9.0,0.44138308644597024
0,1,136,8.0,0.5129604701510699
0,1,137,8.0,0.42140751894472145
0,1,138,8.0,0.4188181580707039
0,1,139,8.0,0.45096800333669634
0,1,140,8.0,0.44348877014083055
0,1,141,8.0,0.4197534773615842
0,1,142,9.0,0.5165412125398853
0,1,143,8.0,0.43159015111533067
0,1,144,8.0,0.37350202850225617
0,1,145,9.0,0.524229507320729
0,1,146,8.0,0.32641507488548666
0,1,147,8.0,0.485866913906854
0,1,148,8.0,0.4487710575718219
0,1,149,9.0,0.46799677837884407
0,1,150,8.0,0.3889900375007066
0,1,151,9.0,0.48688047194599776
0,1,152,9.0,0.3891791479696266
0,1,153,9.0,0.46559477062813154
0,1,154,8.0,0.42101786176209377
0,1,155,9.0,0.48399541575437255
0,1,156,8.0,0.4305033674603832
0,1,157,9.0,0.5491005231983496
0,1,158,8.0,0.5365301937131906
0,1,159,8.0,0.3323223681801539
0,1,160,9.0,0.49821537244507647
0,1,161,9.0,0.4955424275482936
0,1,162,8.0,0.5387578751273833
0,1,163,8.0,0.4513685765130378
0,1,164,8.0,0.39163838492956116
0,1,165,8.0,0.3880653086746894
0,1,166,8.0,0.3702815800496864
0,1,167,8.0,0.368643279253474
0,1,168,8.0,0.3733706940040506
0,1,169,9.0,0.497340731911523
0,1,170,9.0,0.4372527070051095
0,1,171,8.0,0.5321695453340023
0,1,172,9.0,0.5542269066461053
0,1,173,8.0,0.3834772943090283
0,1,174,9.0,0.5180072096428506
0,1,175,8.0,0.4803131913071661
0,1,176,9.0,0.4601650256318895
0,1,177,9.0,0.4878432239649381
0,1,178,8.0,0.3938037482619807
0,1,179,9.0,0.5276918534090735
0,1,180,8.0,0.3775389525777603
0,1,181,9.0,0.5332572273492774
0,1,182,9.0,0.4909114560435302
0,1,183,9.0,0.4763131042642469
0,1,184,8.0,0.452115067368387
0,1,185,8.0,0.549737249393968
0,1,186,8.0,0.49633024622958277
0,1,187,8.0,0.5324946436960957
0,1,188,8.0,0.41241791802659145
0,1,189,8.0,0.482126046084544
0,1,190,9.0,0.34420584121897
0,1,191,8.0,0.5098735489985217
